 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F125W
  0.7516  0.7381  0.7249  0.7116  0.6971  0.6502  0.5894  0.5202  0.4458  0.3675
  0.2856  0.2008  0.1141  0.0265 -0.0605 -0.1464 -0.2314 -0.3157 -0.3995 -0.4835
 -0.5682
  0.9478  0.9069  0.8759  0.8538  0.8382  0.8265  0.8165  0.8061  0.7940  0.7800
  0.7642  0.7472  0.7301  0.7138  0.6983  0.6519  0.5915  0.5222  0.4477  0.3694
  0.2876  0.2027  0.1158  0.0277 -0.0601 -0.1467 -0.2319 -0.3159 -0.3989 -0.4814
 -0.5636
  1.0073  0.9586  0.9195  0.8890  0.8653  0.8465  0.8308  0.8166  0.8025  0.7877
  0.7718  0.7546  0.7366  0.7181  0.7000  0.6534  0.5948  0.5256  0.4511  0.3729
  0.2913  0.2064  0.1193  0.0308 -0.0579 -0.1456 -0.2318 -0.3163 -0.3993 -0.4813
 -0.5619
  1.0701  1.0161  0.9689  0.9304  0.8996  0.8741  0.8522  0.8329  0.8148  0.7973
  0.7795  0.7612  0.7421  0.7224  0.7022  0.6547  0.5993  0.5304  0.4560
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = F125W
  0.7222  0.7509  0.7696  0.7793  0.7949  0.8068  0.8129  0.8142  0.8150  0.8115
  0.8067  0.8006  0.7927  0.7823  0.7692  0.7255  0.6687  0.6011  0.5246
  0.6777  0.7189  0.7476  0.7659  0.7770  0.7880  0.7936  0.7950  0.7964  0.7937
  0.7888  0.7822  0.7736  0.7625  0.7487  0.7032  0.6457  0.5788  0.5037  0.4226
  0.6929  0.6826  0.7242  0.7509  0.7657  0.7758  0.7815  0.7825  0.7817  0.7808
  0.7758  0.7687  0.7597  0.7483  0.7343  0.6879  0.6297  0.5628  0.4886  0.4089
  0.3245
  0.7221  0.6668  0.6969  0.7340  0.7567  0.7675  0.7735  0.7745  0.7726  0.7708
  0.7659  0.7586  0.7493  0.7378  0.7237  0.6771  0.6185  0.5515  0.4776  0.3988
  0.3159  0.2289
  0.7564  0.7521  0.7040  0.7139  0.7446  0.7623  0.7692  0.7702  0.7673  0.7628
  0.7585  0.7510  0.7414  0.7298  0.7158  0.6693  0.6105  0.5433  0.4696  0.3913
  0.3093  0.2239  0.1359  0.0465
  0.7692  0.7758  0.7769  0.7487  0.7316  0.7531  0.7659  0.7685  0.7654  0.7594
  0.7528  0.7454  0.7356  0.7238  0.7098  0.6637  0.6047  0.5375  0.4640  0.3859
  0.3046  0.2201  0.1333  0.0453 -0.0427 -0.1316 -0.2221 -0.3133 -0.4037 -0.4911
  0.7895  0.7883  0.7928  0.7948  0.7827  0.7585  0.7588  0.7669  0.7659  0.7594
  0.7507  0.7417  0.7317  0.7196  0.7056  0.6599  0.6009  0.5335  0.4601  0.3823
  0.3013  0.2174  0.1314  0.0442 -0.0430 -0.1299 -0.2173 -0.3058 -0.3955 -0.4840
 -0.5696
  0.8215  0.8084  0.8054  0.8062  0.8062  0.7996  0.7843  0.7689  0.7650  0.7616
  0.7524  0.7408  0.7296  0.7172  0.7031  0.6578  0.5989  0.5313  0.4579  0.3802
  0.2994  0.2159  0.1303  0.0435 -0.0433 -0.1295 -0.2158 -0.3024 -0.3892 -0.4761
 -0.5630
  0.8588  0.8384  0.8255  0.8193  0.8159  0.8123  0.8055  0.7943  0.7795  0.7657
  0.7554  0.7443  0.7302  0.7166  0.7021  0.6570  0.5983  0.5302  0.4565  0.3788
  0.2979  0.2143  0.1287  0.0419 -0.0450 -0.1311 -0.2167 -0.3018 -0.3867 -0.4720
 -0.5579
  0.9071  0.8770  0.8549  0.8401  0.8301  0.8222  0.8145  0.8053  0.7935  0.7796
  0.7642  0.7489  0.7343  0.7187  0.7030  0.6579  0.5998  0.5318  0.4579  0.3802
  0.2995  0.2159  0.1302  0.0433 -0.0439 -0.1304 -0.2161 -0.3008 -0.3848 -0.4685
 -0.5520
  0.9625  0.9234  0.8926  0.8692  0.8520  0.8381  0.8258  0.8140  0.8014  0.7875
  0.7723  0.7559  0.7388  0.7217  0.7046  0.6597  0.6026  0.5349  0.4610  0.3834
  0.3027  0.2192  0.1334  0.0462 -0.0414 -0.1286 -0.2150 -0.3000 -0.3839 -0.4670
 -0.5492
  1.0250  0.9777  0.9386  0.9052  0.8810  0.8610  0.8434  0.8272  0.8114  0.7955
  0.7790  0.7616  0.7435  0.7248  0.7069  0.6624  0.6067  0.5395  0.4658
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value = F125W
  0.7634  0.7807  0.7918  0.7973  0.8130  0.8220  0.8262  0.8277  0.8266  0.8229
  0.8169  0.8093  0.8002  0.7888  0.7750  0.7315  0.6729  0.6066  0.5309
  0.7198  0.7510  0.7722  0.7844  0.7937  0.8028  0.8069  0.8073  0.8088  0.8053
  0.7993  0.7915  0.7819  0.7702  0.7562  0.7108  0.6537  0.5874  0.5130  0.4322
  0.6704  0.7157  0.7499  0.7710  0.7805  0.7898  0.7944  0.7946  0.7945  0.7924
  0.7864  0.7782  0.7683  0.7564  0.7422  0.6964  0.6388  0.5725  0.4989  0.4195
  0.3358
  0.7250  0.6803  0.7234  0.7553  0.7732  0.7810  0.7859  0.7861  0.7836  0.7821
  0.7763  0.7680  0.7579  0.7459  0.7317  0.6859  0.6282  0.5619  0.4886  0.4101
  0.3278  0.2419
