 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F098M
  1.0861  1.0714  1.0562  1.0422  1.0307  1.0154  1.0056  0.9870  0.9588  0.9222
  0.8776  0.8264  0.7708  0.7124  0.6528  0.5930  0.5330  0.4724  0.4104  0.3454
  0.2794
  1.0886  1.1365  1.1722  1.1966  1.2104  1.2142  1.2094  1.1962  1.1755  1.1495
  1.1231  1.0984  1.0767  1.0582  1.0431  1.0202  1.0070  0.9871  0.9576  0.9202
  0.8752  0.8235  0.7669  0.7074  0.6463  0.5846  0.5229  0.4613  0.3993  0.3361
  0.2705
  1.0837  1.1315  1.1673  1.1930  1.2102  1.2193  1.2210  1.2159  1.2044  1.1865
  1.1637  1.1380  1.1116  1.0866  1.0646  1.0290  1.0111  0.9900  0.9594  0.9211
  0.8759  0.8238  0.7667  0.7061  0.6436  0.5801  0.5163  0.4528  0.3896  0.3261
  0.2620
  1.0823  1.1291  1.1645  1.1894  1.2062  1.2160  1.2198  1.2182  1.2112  1.1991
  1.1826  1.1628  1.1412  1.1190  1.0970  1.0488  1.0184  0.9951  0.9637  0.9245
  0.8788  0.8266  0.7691  0.7077  0.6440  0.5787  0.5126  0.4467  0.3813  0.3164
  0.2517
  1.0909  1.1333  1.1657  1.1898  1.2049  1.2137  1.2170  1.2161  1.2110  1.2022
  1.1898  1.1745  1.1573  1.1393  1.1403  1.0796  1.0289  1.0024  0.9705
 [Fe/H] =  0.50 [alpha/Fe] = 0.00 BC value = F098M
  0.2336  0.2673  0.3287  0.4147  0.5229  0.6509  0.7967  0.9412  1.0249  1.0650
  1.0769  1.0785  1.0791  1.0816  1.0856  1.0943  1.0896  1.0723  1.0494
  0.4175  0.3880  0.3774  0.3936  0.4685  0.5940  0.7533  0.9145  1.0087  1.0524
  1.0649  1.0650  1.0632  1.0633  1.0658  1.0723  1.0674  1.0507  1.0270  0.9962
  0.5936  0.5668  0.5526  0.5532  0.5825  0.6509  0.7645  0.9000  0.9971  1.0451
  1.0599  1.0594  1.0552  1.0525  1.0527  1.0570  1.0524  1.0355  1.0101  0.9783
  0.9388
  0.7486  0.7333  0.7164  0.7068  0.7139  0.7462  0.8109  0.9051  0.9916  1.0415
  1.0593  1.0593  1.0532  1.0476  1.0448  1.0456  1.0408  1.0242  0.9980  0.9649
  0.9245  0.8771
  0.8726  0.8710  0.8605  0.8482  0.8421  0.8497  0.8780  0.9311  0.9956  1.0420
  1.0618  1.0629  1.0559  1.0477  1.0418  1.0374  1.0318  1.0153  0.9888  0.9548
  0.9134  0.8655  0.8126  0.7566
  0.9606  0.9748  0.9764  0.9694  0.9595  0.9534  0.9574  0.9777  1.0138  1.0489
  1.0675  1.0694  1.0621  1.0520  1.0432  1.0324  1.0249  1.0082  0.9817  0.9471
  0.9050  0.8564  0.8031  0.7469  0.6892  0.6304  0.5690  0.5042  0.4384  0.3733
  1.0335  1.0619  1.0588  1.0601  1.0561  1.0479  1.0397  1.0381  1.0479  1.0655
  1.0779  1.0789  1.0712  1.0598  1.0485  1.0309  1.0205  1.0031  0.9763  0.9414
  0.8988  0.8496  0.7958  0.7389  0.6807  0.6217  0.5616  0.4993  0.4331  0.3671
  0.3016
  1.0755  1.1161  1.1378  1.1422  1.1356  1.1248  1.1145  1.1040  1.0954  1.0940
  1.0954  1.0924  1.0833  1.0705  1.0574  1.0332  1.0189  1.0001  0.9727  0.9375
  0.8947  0.8450  0.7904  0.7328  0.6736  0.6138  0.5534  0.4920  0.4285  0.3615
  0.2945
  1.0754  1.1246  1.1606  1.1835  1.1941  1.1943  1.1861  1.1718  1.1546  1.1376
  1.1244  1.1126  1.0992  1.0842  1.0690  1.0390  1.0203  0.9998  0.9711  0.9351
  0.8919  0.8417  0.7863  0.7277  0.6674  0.6062  0.5445  0.4823  0.4192  0.3543
  0.2867
  1.0719  1.1227  1.1617  1.1903  1.2091  1.2187  1.2206  1.2161  1.2055  1.1890
  1.1687  1.1474  1.1260  1.1052  1.0859  1.0483  1.0248  1.0023  0.9724  0.9355
  0.8919  0.8417  0.7859  0.7264  0.6649  0.6022  0.5388  0.4751  0.4110  0.3463
  0.2804
  1.0692  1.1211  1.1604  1.1897  1.2103  1.2232  1.2294  1.2294  1.2241  1.2138
  1.1988  1.1795  1.1579  1.1353  1.1129  1.0639  1.0323  1.0074  0.9764  0.9384
  0.8942  0.8439  0.7879  0.7278  0.6652  0.6010  0.5357  0.4700  0.4041  0.3382
  0.2720
  1.0707  1.1211  1.1606  1.1895  1.2099  1.2229  1.2299  1.2317  1.2287  1.2213
  1.2099  1.1949  1.1771  1.1576  1.1500  1.0858  1.0428  1.0151  0.9831
 [Fe/H] =  0.75 [alpha/Fe] = 0.00 BC value = F098M
  0.0918  0.2364  0.3730  0.5021  0.6244  0.7404  0.8506  0.9553  1.0471  1.0987
  1.1168  1.1191  1.1173  1.1160  1.1164  1.1187  1.1091  1.0891  1.0636
  0.2759  0.2285  0.2009  0.2115  0.3263  0.5148  0.7270  0.9135  1.0236  1.0824
  1.1031  1.1049  1.1011  1.0978  1.0965  1.0965  1.0883  1.0686  1.0422  1.0113
  0.4610  0.3886  0.3888  0.3843  0.4215  0.5178  0.6851  0.8772  1.0029  1.0701
  1.0955  1.0982  1.0928  1.0869  1.0832  1.0806  1.0730  1.0540  1.0269  0.9948
  0.9567
  0.6334  0.6003  0.5708  0.5557  0.5672  0.6174  0.7163  0.8590  0.9857  1.0599
  1.0913  1.0965  1.0905  1.0820  1.0754  1.0684  1.0609  1.0428  1.0155  0.9823
  0.9430  0.8973
  0.7789  0.7605  0.7375  0.7185  0.7135  0.7321  0.7832  0.8721  0.9768  1.0524
  1.0890  1.0978  1.0924  1.0822  1.0726  1.0596  1.0509  1.0334  1.0065  0.9726
  0.9325  0.8860  0.8341  0.7784
  0.8899  0.8899  0.8794  0.8644  0.8525  0.8519  0.8703  0.9149  0.9835  1.0496
  1.0887  1.1010  1.0972  1.0864  1.0745  1.0544  1.0430  1.0257  0.9991  0.9650
  0.9243  0.8771  0.8247  0.7687  0.7106  0.6508  0.5878  0.5213  0.4553  0.3885
  0.9702  0.9826  0.9864  0.9828  0.9743  0.9663  0.9656  0.9794  1.0121  1.0568
  1.0917  1.1061  1.1043  1.0937  1.0803  1.0533  1.0378  1.0196  0.9931  0.9590
  0.9180  0.8702  0.8173  0.7609  0.7025  0.6430  0.5820  0.5181  0.4507  0.3838
  0.3167
  1.0502  1.0704  1.0770  1.0729  1.0661  1.0620  1.0574  1.0544  1.0606  1.0791
  1.1016  1.1140  1.1130  1.1031  1.0891  1.0563  1.0358  1.0159  0.9888  0.9546
  0.9134  0.8654  0.8119  0.7548  0.6958  0.6358  0.5748  0.5126  0.4476  0.3791
  0.3112
  1.0639  1.1094  1.1393  1.1542  1.1555  1.1475  1.1363  1.1277  1.1218  1.1193
  1.1234  1.1275  1.1246  1.1145  1.1001  1.0631  1.0373  1.0148  0.9865  0.9515
  0.9101  0.8617  0.8076  0.7497  0.6898  0.6287  0.5669  0.5042  0.4403  0.3739
  0.3044
  1.0632  1.1136  1.1527  1.1805  1.1971  1.2038  1.2032  1.1969  1.1864  1.1743
  1.1628  1.1535  1.1434  1.1301  1.1142  1.0733  1.0424  1.0170  0.9873  0.9513
  0.9094  0.8610  0.8067  0.7482  0.6873  0.6251  0.5619  0.4982  0.4336  0.3676
  0.3004
  1.0621  1.1140  1.1551  1.1863  1.2085  1.2223  1.2287  1.2293  1.2254  1.2174
  1.2053  1.1901  1.1733  1.1550  1.1355  1.0873  1.0508  1.0221  0.9909  0.9537
  0.9110  0.8625  0.8083  0.7493  0.6875  0.6240  0.5594  0.4941  0.4281  0.3614
  0.2938
  1.0615  1.1142  1.1564  1.1883  1.2116  1.2274  1.2367  1.2403  1.2390  1.2338
  1.2252  1.2127  1.1969  1.1786  1.1640  1.1051  1.0625  1.0301  0.9973
 [Fe/H] =  1.00 [alpha/Fe] = 0.00 BC value = F098M
 -0.0213  0.1440  0.2998  0.4469  0.5861  0.7180  0.8430  0.9618  1.0667  1.1301
  1.1573  1.1625  1.1599  1.1559  1.1527  1.1469  1.1327  1.1098  1.0808
  0.1601 -0.1054 -0.2026 -0.1487  0.0410  0.3532  0.7132  0.9113  1.0351  1.1094
  1.1412  1.1474  1.1436  1.1379  1.1333  1.1256  1.1133  1.0906  1.0613  1.0289
  0.3501  0.1259  0.2388  0.2226  0.2604  0.3808  0.6265  0.8622  1.0052  1.0914
  1.1301  1.1390  1.1347  1.1268  1.1199  1.1097  1.0980  1.0763  1.0470  1.0138
  0.9760
  0.5339  0.4794  0.4325  0.4060  0.4158  0.4800  0.6148  0.8143  0.9762  1.0740
  1.1212  1.1347  1.1312  1.1217  1.1120  1.0970  1.0854  1.0652  1.0361  1.0021
  0.9632  0.9184
  0.6962  0.6567  0.6164  0.5858  0.5770  0.6033  0.6771  0.8047  0.9529  1.0580
  1.1135  1.1328  1.1315  1.1213  1.1093  1.0877  1.0745  1.0554  1.0272  0.9927
  0.9532  0.9078  0.8567  0.8010
  0.8274  0.8077  0.7802  0.7528  0.7351  0.7372  0.7691  0.8398  0.9454  1.0450
  1.1065  1.1320  1.1343  1.1247  1.1111  1.0824  1.0656  1.0468  1.0195  0.9852
  0.9451  0.8992  0.8476  0.7920  0.7337  0.6722  0.6072  0.5402  0.4733  0.4049
  0.9214  0.9218  0.9128  0.8966  0.8799  0.8704  0.8766  0.9064  0.9653  1.0415
  1.1017  1.1320  1.1385  1.1307  1.1168  1.0817  1.0597  1.0397  1.0129  0.9789
  0.9388  0.8925  0.8405  0.7844  0.7262  0.6659  0.6031  0.5374  0.4694  0.4017
  0.3330
  1.0127  1.0108  1.0078  1.0035  0.9974  0.9898  0.9854  0.9906  1.0133  1.0556
  1.1031  1.1340  1.1437  1.1384  1.1251  1.0855  1.0574  1.0349  1.0077  0.9739
  0.9338  0.8873  0.8351  0.7785  0.7194  0.6589  0.5973  0.5337  0.4672  0.3979
  0.3291
  1.0564  1.0908  1.1058  1.1048  1.0930  1.0818  1.0772  1.0772  1.0803  1.0933
  1.1176  1.1407  1.1507  1.1472  1.1350  1.0931  1.0591  1.0332  1.0046  0.9702
  0.9299  0.8833  0.8307  0.7735  0.7136  0.6523  0.5900  0.5269  0.4619  0.3941
  0.3234
  1.0600  1.1066  1.1415  1.1633  1.1726  1.1719  1.1646  1.1550  1.1487  1.1475
  1.1502  1.1578  1.1623  1.1584  1.1469  1.1040  1.0651  1.0350  1.0046  0.9691
  0.9284  0.8819  0.8293  0.7718  0.7113  0.6491  0.5858  0.5218  0.4568  0.3900
  0.3213
  1.0605  1.1099  1.1497  1.1802  1.2009  1.2124  1.2164  1.2155  1.2111  1.2047
  1.1979  1.1913  1.1851  1.1763  1.1629  1.1174  1.0745  1.0404  1.0077  0.9709
  0.9292  0.8825  0.8301  0.7725  0.7113  0.6482  0.5837  0.5185  0.4524  0.3854
  0.3170
  1.0610  1.1124  1.1536  1.1861  1.2103  1.2269  1.2365  1.2403  1.2400  1.2369
  1.2316  1.2234  1.2126  1.1995  1.1830  1.1333  1.0873  1.0494  1.0139
