 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F390M
 -5.4224 -5.4063 -5.4000 -5.3948 -5.3836 -5.3608 -5.3222 -5.2623 -5.1801 -5.0787
 -4.9627 -4.8352 -4.6950 -4.5383 -4.3630 -3.8766 -3.3841 -2.9112 -2.4658 -2.0486
 -1.6626 -1.3153
 -5.2580 -5.1662 -5.1182 -5.0903 -5.0697 -5.0468 -5.0147 -4.9674 -4.9008 -4.8145
 -4.7104 -4.5912 -4.4577 -4.3081 -4.1406 -3.6717 -3.2005 -2.7555 -2.3384 -1.9502
 -1.5940 -1.2729 -1.0005 -0.7801
 -5.3111 -5.1415 -5.0188 -4.9267 -4.8618 -4.8172 -4.7795 -4.7356 -4.6784 -4.6040
 -4.5117 -4.4024 -4.2771 -4.1355 -3.9766 -3.5240 -3.0663 -2.6425 -2.2490 -1.8834
 -1.5493 -1.2487 -0.9906 -0.7807 -0.6115 -0.4707 -0.3485 -0.2379 -0.1382 -0.0547
 -5.5642 -5.2727 -5.0481 -4.8840 -4.7686 -4.6850 -4.6202 -4.5684 -4.5129 -4.4452
 -4.3620 -4.2624 -4.1460 -4.0129 -3.8627 -3.4274 -2.9774 -2.5669 -2.1921 -1.8445
 -1.5266 -1.2415 -0.9950 -0.7927 -0.6317 -0.5011 -0.3923 -0.2988 -0.2156 -0.1409
 -0.0769
 -5.9456 -5.5592 -5.2384 -4.9788 -4.7752 -4.6192 -4.5035 -4.4228 -4.3670 -4.3137
 -4.2469 -4.1609 -4.0553 -3.9317 -3.7905 -3.3739 -2.9295 -2.5247 -2.1633 -1.8298
 -1.5236 -1.2492 -1.0117 -0.8155 -0.6597 -0.5364 -0.4366 -0.3536 -0.2827 -0.2223
 -0.1692
 -6.4567 -5.9630 -5.5483 -5.2023 -4.9171 -4.6862 -4.5019 -4.3576 -4.2486 -4.1674
 -4.1005 -4.0355 -3.9599 -3.8635 -3.7427 -3.3518 -2.9134 -2.5093 -2.1540 -1.8306
 -1.5332 -1.2660 -1.0352 -0.8441 -0.6923 -0.5740 -0.4810 -0.4059 -0.3438 -0.2919
 -0.2500
 -7.1892 -6.5477 -6.0093 -5.5594 -5.1854 -4.8761 -4.6223 -4.4156 -4.2487 -4.1145
 -4.0040 -3.9092 -3.8238 -3.7424 -3.6558 -3.3537 -2.9324 -2.5263 -2.1714 -1.8535
 -1.5619 -1.2986 -1.0708 -0.8822 -0.7320 -0.6160 -0.5272 -0.4580 -0.4028 -0.3580
 -0.3223
 -8.1368 -7.3583 -6.6697 -6.0862 -5.5972 -5.1917 -4.8568 -4.5800 -4.3513 -4.1621
 -4.0037 -3.8678 -3.7474 -3.6387 -3.5394 -3.3001 -2.9695 -2.5664 -2.2070 -1.8899
 -1.6016 -1.3402 -1.1125 -0.9238 -0.7735 -0.6578 -0.5711 -0.5060 -0.4563 -0.4180
 -0.3886
 -9.1341 -8.2939 -7.5081 -6.7986 -6.1801 -5.6562 -5.2197 -4.8571 -4.5552 -4.3029
 -4.0903 -3.9087 -3.7503 -3.6091 -3.3935 -3.1910 -3.0247 -2.6296 -2.2608
 [Fe/H] =  0.25 [alpha/Fe] = 0.00 BC value = F390M
 -7.0075 -7.0205 -7.0150 -6.9676 -6.8825 -6.7707 -6.6411 -6.5014 -6.3578 -6.2180
 -6.0941 -5.9847 -5.8802 -5.7664 -5.6270 -5.1689 -4.6050 -4.0277 -3.4224
 -6.4316 -6.4465 -6.4480 -6.4303 -6.3892 -6.3206 -6.2188 -6.0874 -5.9540 -5.8236
 -5.7008 -5.5853 -5.4703 -5.3441 -5.1970 -4.7338 -4.1923 -3.6405 -3.1206 -2.6208
 -5.9199 -5.9327 -5.9379 -5.9302 -5.9051 -5.8591 -5.7885 -5.6898 -5.5761 -5.4583
 -5.3409 -5.2246 -5.1061 -4.9766 -4.8284 -4.3766 -3.8653 -3.3518 -2.8711 -2.4179
 -1.9924
 -5.5071 -5.5072 -5.5086 -5.5044 -5.4889 -5.4581 -5.4085 -5.3352 -5.2419 -5.1372
 -5.0273 -4.9139 -4.7960 -4.6679 -4.5232 -4.0893 -3.6079 -3.1291 -2.6799 -2.2613
 -1.8704 -1.5087
 -5.2342 -5.1964 -5.1765 -5.1634 -5.1481 -5.1245 -5.0876 -5.0328 -4.9576 -4.8664
 -4.7649 -4.6566 -4.5415 -4.4167 -4.2774 -3.8617 -3.4049 -2.9563 -2.5345 -2.1430
 -1.7811 -1.4488 -1.1521 -0.9026
 -5.2006 -5.0725 -4.9844 -4.9288 -4.8927 -4.8627 -4.8287 -4.7838 -4.7226 -4.6444
 -4.5524 -4.4507 -4.3399 -4.2193 -4.0858 -3.6882 -3.2492 -2.8246 -2.4274 -2.0577
 -1.7177 -1.4073 -1.1297 -0.8938 -0.7007 -0.5405 -0.4030 -0.2787 -0.1685 -0.0749
 -5.3546 -5.1288 -4.9647 -4.8508 -4.7623 -4.6924 -4.6392 -4.5923 -4.5375 -4.4689
 -4.3863 -4.2919 -4.1868 -4.0711 -3.9434 -3.5643 -3.1385 -2.7300 -2.3530 -2.0021
 -1.6784 -1.3841 -1.1216 -0.8968 -0.7127 -0.5635 -0.4400 -0.3349 -0.2418 -0.1587
 -0.0872
 -5.6863 -5.3479 -5.0751 -4.8648 -4.7088 -4.5962 -4.5139 -4.4498 -4.3963 -4.3356
 -4.2618 -4.1749 -4.0762 -3.9659 -3.8440 -3.4840 -3.0704 -2.6708 -2.3080 -1.9724
 -1.6615 -1.3786 -1.1271 -0.9113 -0.7340 -0.5919 -0.4779 -0.3841 -0.3050 -0.2378
 -0.1780
 -6.1298 -5.6955 -5.3305 -5.0287 -4.7855 -4.5939 -4.4451 -4.3334 -4.2527 -4.1940
 -4.1380 -4.0728 -3.9914 -3.8927 -3.7784 -3.4365 -3.0362 -2.6407 -2.2847 -1.9602
 -1.6594 -1.3848 -1.1414 -0.9328 -0.7610 -0.6242 -0.5169 -0.4313 -0.3615 -0.3039
 -0.2574
 -6.7516 -6.1924 -5.7214 -5.3265 -4.9975 -4.7275 -4.5090 -4.3340 -4.1959 -4.0900
 -4.0068 -3.9365 -3.8700 -3.7987 -3.7144 -3.4197 -3.0367 -2.6456 -2.2912 -1.9724
 -1.6788 -1.4097 -1.1706 -0.9662 -0.7976 -0.6635 -0.5598 -0.4798 -0.4169 -0.3669
 -0.3269
 -7.6153 -6.9041 -6.2915 -5.7760 -5.3450 -4.9870 -4.6915 -4.4493 -4.2522 -4.0926
 -3.9626 -3.8542 -3.7603 -3.6761 -3.5973 -3.3826 -3.0584 -2.6741 -2.3185 -2.0009
 -1.7112 -1.4455 -1.2081 -1.0049 -0.8377 -0.7046 -0.6026 -0.5257 -0.4678 -0.4240
 -0.3906
 -8.6395 -7.8223 -7.0802 -6.4215 -5.8630 -5.3928 -5.0027 -4.6801 -4.4140 -4.1944
 -4.0124 -3.8598 -3.7287 -3.6131 -3.4271 -3.3252 -3.1013 -2.7262 -2.3666
 [Fe/H] =  0.50 [alpha/Fe] = 0.00 BC value = F390M
 -7.2266 -7.1867 -7.1230 -7.0381 -6.9341 -6.8131 -6.6767 -6.5329 -6.4008 -6.2671
 -6.1475 -6.0468 -5.9605 -5.8741 -5.7738 -5.3948 -4.8670 -4.2900 -3.6702
 -6.6356 -6.6506 -6.6426 -6.6099 -6.5401 -6.4344 -6.2976 -6.1439 -6.0088 -5.8811
 -5.7645 -5.6607 -5.5653 -5.4683 -5.3567 -4.9707 -4.4555 -3.8963 -3.3607 -2.8574
 -6.0953 -6.1118 -6.1113 -6.0936 -6.0523 -5.9846 -5.8878 -5.7639 -5.6383 -5.5193
 -5.4081 -5.3039 -5.2045 -5.1023 -4.9871 -4.6072 -4.1194 -3.5984 -3.1116 -2.6617
 -2.2298
 -5.6389 -5.6482 -5.6518 -5.6435 -5.6186 -5.5738 -5.5063 -5.4132 -5.3048 -5.1956
 -5.0895 -4.9877 -4.8874 -4.7839 -4.6693 -4.3035 -3.8469 -3.3634 -2.9066 -2.4871
 -2.0943 -1.7242
 -5.2948 -5.2829 -5.2771 -5.2691 -5.2520 -5.2215 -5.1740 -5.1055 -5.0162 -4.9172
 -4.8167 -4.7175 -4.6180 -4.5149 -4.4025 -4.0532 -3.6241 -3.1746 -2.7453 -2.3501
 -1.9847 -1.6449 -1.3316 -1.0542
 -5.1302 -5.0536 -5.0091 -4.9816 -4.9587 -4.9315 -4.8941 -4.8419 -4.7710 -4.6841
 -4.5902 -4.4943 -4.3966 -4.2947 -4.1849 -3.8519 -3.4453 -3.0242 -2.6208 -2.2470
 -1.9021 -1.5846 -1.2941 -1.0354 -0.8159 -0.6323 -0.4747 -0.3335 -0.2090 -0.1027
 -5.2006 -5.0227 -4.9237 -4.8306 -4.7637 -4.7154 -4.6740 -4.6274 -4.5686 -4.4940
 -4.4080 -4.3165 -4.2213 -4.1214 -4.0145 -3.6973 -3.3099 -2.9093 -2.5287 -2.1739
 -1.8455 -1.5443 -1.2705 -1.0273 -0.8197 -0.6477 -0.5053 -0.3842 -0.2778 -0.1838
 -0.1026
 -5.4609 -5.1732 -4.9554 -4.8009 -4.6907 -4.6055 -4.5319 -4.4693 -4.4121 -4.3458
 -4.2673 -4.1808 -4.0889 -3.9918 -3.8879 -3.5863 -3.2167 -2.8304 -2.4663 -2.1280
 -1.8134 -1.5239 -1.2625 -1.0309 -0.8329 -0.6693 -0.5366 -0.4278 -0.3370 -0.2600
 -0.1914
 -5.8520 -5.4677 -5.1474 -4.8900 -4.6905 -4.5396 -4.4278 -4.3446 -4.2793 -4.2219
 -4.1563 -4.0790 -3.9927 -3.8990 -3.7981 -3.5101 -3.1588 -2.7821 -2.4274 -2.1015
 -1.7979 -1.5176 -1.2650 -1.0425 -0.8525 -0.6955 -0.5698 -0.4694 -0.3884 -0.3226
 -0.2694
 -6.3791 -5.8916 -5.4781 -5.1300 -4.8429 -4.6113 -4.4276 -4.2830 -4.1717 -4.0896
 -4.0256 -3.9654 -3.9005 -3.8254 -3.7373 -3.4673 -3.1359 -2.7704 -2.4205 -2.1013
 -1.8064 -1.5331 -1.2858 -1.0685 -0.8834 -0.7305 -0.6090 -0.5140 -0.4399 -0.3816
 -0.3357
 -7.1210 -6.4903 -5.9577 -5.5079 -5.1295 -4.8144 -4.5556 -4.3457 -4.1766 -4.0420
 -3.9359 -3.8509 -3.7782 -3.7110 -3.6431 -3.4356 -3.1350 -2.7831 -2.4366 -2.1196
 -1.8296 -1.5614 -1.3173 -1.1022 -0.9195 -0.7690 -0.6496 -0.5576 -0.4881 -0.4359
 -0.3964
 -8.0981 -7.3278 -6.6460 -6.0636 -5.5703 -5.1565 -4.8117 -4.5267 -4.2927 -4.1016
 -3.9458 -3.8178 -3.7105 -3.6182 -3.5155 -3.4150 -3.1561 -2.8202 -2.4757
 [Fe/H] =  0.75 [alpha/Fe] = 0.00 BC value = F390M
 -7.4559 -7.3101 -7.1706 -7.0370 -6.9089 -6.7858 -6.6675 -6.5536 -6.4399 -6.3162
 -6.1996 -6.1019 -6.0246 -5.9581 -5.8854 -5.5899 -5.1066 -4.5361 -3.9273
 -6.8580 -6.8700 -6.8555 -6.8055 -6.6851 -6.5188 -6.3421 -6.1845 -6.0582 -5.9365
 -5.8249 -5.7269 -5.6430 -5.5663 -5.4847 -5.1847 -4.7117 -4.1517 -3.6183 -3.1358
 -6.2980 -6.3379 -6.3086 -6.2781 -6.2157 -6.1183 -5.9839 -5.8270 -5.6950 -5.5772
 -5.4704 -5.3743 -5.2872 -5.2048 -5.1178 -4.8196 -4.3749 -3.8520 -3.3526 -2.9043
 -2.4809
 -5.8044 -5.8194 -5.8222 -5.8066 -5.7677 -5.7025 -5.6104 -5.4905 -5.3650 -5.2517
 -5.1482 -5.0545 -4.9667 -4.8815 -4.7924 -4.5029 -4.0900 -3.6092 -3.1406 -2.7181
 -2.3257 -1.9528
 -5.4049 -5.4084 -5.4096 -5.4012 -5.3772 -5.3344 -5.2702 -5.1819 -5.0744 -4.9666
 -4.8663 -4.7738 -4.6864 -4.6001 -4.5104 -4.2320 -3.8485 -3.4069 -2.9681 -2.5676
 -2.2004 -1.8557 -1.5316 -1.2332
 -5.1377 -5.1040 -5.0856 -5.0707 -5.0506 -5.0193 -4.9725 -4.9075 -4.8218 -4.7236
 -4.6263 -4.5349 -4.4479 -4.3612 -4.2717 -4.0044 -3.6465 -3.2382 -2.8290 -2.4488
 -2.1007 -1.7777 -1.4778 -1.2022 -0.9573 -0.7480 -0.5659 -0.4034 -0.2620 -0.1399
 -5.1143 -4.9880 -4.8992 -4.8419 -4.8020 -4.7665 -4.7256 -4.6733 -4.6053 -4.5205
 -4.4283 -4.3381 -4.2512 -4.1651 -4.0761 -3.8196 -3.4842 -3.1021 -2.7196 -2.3594
 -2.0269 -1.7203 -1.4383 -1.1812 -0.9526 -0.7565 -0.5915 -0.4506 -0.3266 -0.2184
 -0.1249
 -5.2709 -5.0533 -4.8917 -4.7769 -4.6878 -4.6092 -4.5451 -4.4896 -4.4295 -4.3567
 -4.2717 -4.1835 -4.0975 -4.0116 -3.9235 -3.6770 -3.3624 -3.0005 -2.6389 -2.2968
 -1.9785 -1.6841 -1.4150 -1.1718 -0.9563 -0.7711 -0.6165 -0.4886 -0.3820 -0.2915
 -0.2118
 -5.6121 -5.2717 -4.9989 -4.7891 -4.6367 -4.5278 -4.4440 -4.3687 -4.2976 -4.2296
 -4.1522 -4.0677 -3.9821 -3.8968 -3.8097 -3.5713 -3.2761 -2.9305 -2.5821 -2.2545
 -1.9484 -1.6637 -1.4041 -1.1710 -0.9659 -0.7898 -0.6436 -0.5246 -0.4282 -0.3505
 -0.2876
 -6.0744 -5.6399 -5.2715 -4.9656 -4.7196 -4.5272 -4.3789 -4.2661 -4.1804 -4.1117
 -4.0485 -3.9779 -3.8997 -3.8177 -3.7326 -3.5017 -3.2255 -2.8976 -2.5591 -2.2403
 -1.9440 -1.6677 -1.4143 -1.1872 -0.9886 -0.8188 -0.6782 -0.5650 -0.4755 -0.4049
 -0.3509
 -6.7033 -6.1512 -5.6809 -5.2821 -4.9471 -4.6712 -4.4482 -4.2698 -4.1278 -4.0167
 -3.9314 -3.8621 -3.7981 -3.7333 -3.6637 -3.4568 -3.1985 -2.8893 -2.5603 -2.2463
 -1.9561 -1.6862 -1.4375 -1.2136 -1.0181 -0.8520 -0.7153 -0.6057 -0.5208 -0.4564
 -0.4090
 -7.5730 -6.8759 -6.2715 -5.7568 -5.3204 -4.9539 -4.6489 -4.3984 -4.1944 -4.0294
 -3.8963 -3.7897 -3.7023 -3.6282 -3.6030 -3.4366 -3.1951 -2.9056 -2.5857
 [Fe/H] =  1.00 [alpha/Fe] = 0.00 BC value = F390M
 -7.6795 -7.4689 -7.2787 -7.1072 -6.9526 -6.8135 -6.6885 -6.5766 -6.4722 -6.3595
 -6.2454 -6.1473 -6.0725 -6.0151 -5.9622 -5.7485 -5.3169 -4.7644 -4.1937
 -7.0792 -7.1924 -7.1952 -7.0989 -6.9137 -6.6483 -6.3618 -6.2145 -6.0987 -5.9851
 -5.8767 -5.7811 -5.7022 -5.6371 -5.5758 -5.3571 -4.9408 -4.3945 -3.8448 -3.3666
 -6.5071 -6.6219 -6.5133 -6.4691 -6.3819 -6.2481 -6.0489 -5.8681 -5.7418 -5.6275
 -5.5247 -5.4331 -5.3526 -5.2821 -5.2153 -4.9944 -4.6104 -4.0957 -3.5812 -3.1309
 -2.7178
 -5.9869 -6.0061 -6.0071 -5.9827 -5.9266 -5.8356 -5.7111 -5.5554 -5.4170 -5.3014
 -5.2004 -5.1118 -5.0318 -4.9585 -4.8879 -4.6703 -4.3188 -3.8522 -3.3698 -2.9413
 -2.5528 -2.1814
 -5.5441 -5.5581 -5.5629 -5.5512 -5.5169 -5.4569 -5.3697 -5.2566 -5.1282 -5.0125
 -4.9117 -4.8238 -4.7448 -4.6702 -4.5972 -4.3840 -4.0620 -3.6411 -3.1937 -2.7837
 -2.4153 -2.0707 -1.7412 -1.4279
 -5.2068 -5.1986 -5.1942 -5.1843 -5.1615 -5.1211 -5.0596 -4.9765 -4.8721 -4.7615
 -4.6610 -4.5725 -4.4931 -4.4181 -4.3439 -4.1353 -3.8390 -3.4570 -3.0451 -2.6554
 -2.3035 -1.9781 -1.6718 -1.3854 -1.1213 -0.8844 -0.6765 -0.4914 -0.3294 -0.1880
 -5.0520 -4.9779 -4.9289 -4.8990 -4.8715 -4.8372 -4.7901 -4.7268 -4.6452 -4.5472
 -4.4484 -4.3588 -4.2782 -4.2031 -4.1284 -3.9246 -3.6506 -3.3007 -2.9213 -2.5536
 -2.2162 -1.9057 -1.6180 -1.3509 -1.1071 -0.8892 -0.6990 -0.5353 -0.3907 -0.2647
 -0.1560
 -5.1376 -4.9838 -4.8593 -4.7611 -4.6857 -4.6278 -4.5759 -4.5201 -4.4525 -4.3698
 -4.2762 -4.1854 -4.1032 -4.0271 -3.9523 -3.7535 -3.4990 -3.1758 -2.8228 -2.4766
 -2.1534 -1.8553 -1.5800 -1.3279 -1.0989 -0.8949 -0.7187 -0.5692 -0.4432 -0.3349
 -0.2408
 -5.4079 -5.1136 -4.8934 -4.7366 -4.6284 -4.5403 -4.4555 -4.3748 -4.3025 -4.2284
 -4.1430 -4.0531 -3.9683 -3.8901 -3.8151 -3.6198 -3.3821 -3.0803 -2.7472 -2.4184
 -2.1088 -1.8208 -1.5556 -1.3140 -1.0970 -0.9048 -0.7392 -0.5997 -0.4845 -0.3911
 -0.3144
 -5.8223 -5.4308 -5.1029 -4.8384 -4.6341 -4.4810 -4.3685 -4.2828 -4.2062 -4.1283
 -4.0489 -3.9617 -3.8749 -3.7939 -3.7172 -3.5242 -3.3013 -3.0218 -2.7050 -2.3892
 -2.0910 -1.8121 -1.5542 -1.3195 -1.1099 -0.9257 -0.7678 -0.6356 -0.5277 -0.4416
 -0.3752
 -6.3663 -5.8749 -5.4543 -5.0978 -4.8020 -4.5630 -4.3740 -4.2255 -4.1104 -4.0212
 -3.9481 -3.8790 -3.8037 -3.7255 -3.6487 -3.4585 -3.2469 -2.9877 -2.6874 -2.3811
 -2.0908 -1.8195 -1.5674 -1.3370 -1.1314 -0.9520 -0.7995 -0.6726 -0.5700 -0.4899
 -0.4291
 -7.1162 -6.4939 -5.9590 -5.5019 -5.1141 -4.7884 -4.5199 -4.3015 -4.1252 -3.9835
 -3.8707 -3.7816 -3.7073 -3.6396 -3.6096 -3.4227 -3.2189 -2.9780 -2.6944
