 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F098M
 -0.8656 -0.9079 -0.9484 -0.9804 -0.9977 -0.9944 -0.9652 -0.9054 -0.8334 -0.7864
 -0.7711 -0.7755 -0.7872 -0.7988 -0.8069 -0.8138 -0.8201 -0.8368 -0.8643 -0.9012
 -0.9454 -0.9949
 -0.7306 -0.7626 -0.7994 -0.8350 -0.8636 -0.8800 -0.8794 -0.8574 -0.8154 -0.7776
 -0.7621 -0.7655 -0.7781 -0.7925 -0.8043 -0.8184 -0.8275 -0.8456 -0.8743 -0.9123
 -0.9573 -1.0072 -1.0603 -1.1156
 -0.6353 -0.6502 -0.6758 -0.7075 -0.7398 -0.7676 -0.7861 -0.7915 -0.7802 -0.7597
 -0.7486 -0.7522 -0.7655 -0.7821 -0.7973 -0.8199 -0.8325 -0.8520 -0.8816 -0.9204
 -0.9662 -1.0166 -1.0703 -1.1260 -1.1827 -1.2403 -1.2997 -1.3627 -1.4264 -1.4888
 -0.5872 -0.5852 -0.5933 -0.6105 -0.6357 -0.6649 -0.6934 -0.7162 -0.7289 -0.7300
 -0.7288 -0.7353 -0.7497 -0.7681 -0.7863 -0.8178 -0.8350 -0.8563 -0.8868 -0.9261
 -0.9725 -1.0238 -1.0781 -1.1346 -1.1922 -1.2500 -1.3087 -1.3696 -1.4330 -1.4973
 -1.5601
 -0.5852 -0.5604 -0.5488 -0.5511 -0.5643 -0.5846 -0.6095 -0.6386 -0.6666 -0.6871
 -0.7003 -0.7133 -0.7304 -0.7509 -0.7717 -0.8120 -0.8350 -0.8585 -0.8901 -0.9299
 -0.9767 -1.0287 -1.0840 -1.1414 -1.2002 -1.2596 -1.3193 -1.3795 -1.4407 -1.5044
 -1.5695
 -0.5923 -0.5662 -0.5451 -0.5325 -0.5297 -0.5360 -0.5502 -0.5730 -0.6011 -0.6310
 -0.6592 -0.6834 -0.7065 -0.7302 -0.7538 -0.8024 -0.8321 -0.8584 -0.8916 -0.9322
 -0.9795 -1.0323 -1.0886 -1.1472 -1.2075 -1.2686 -1.3300 -1.3913 -1.4526 -1.5149
 -1.5792
 -0.5945 -0.5679 -0.5475 -0.5328 -0.5244 -0.5228 -0.5281 -0.5401 -0.5582 -0.5816
 -0.6097 -0.6409 -0.6715 -0.7013 -0.7297 -0.7883 -0.8257 -0.8554 -0.8902 -0.9317
 -0.9795 -1.0327 -1.0898 -1.1495 -1.2111 -1.2739 -1.3373 -1.4004 -1.4631 -1.5259
 -1.5889
 -0.5889 -0.5629 -0.5443 -0.5315 -0.5238 -0.5210 -0.5233 -0.5307 -0.5430 -0.5601
 -0.5826 -0.6092 -0.6383 -0.6685 -0.6985 -0.7665 -0.8152 -0.8496 -0.8862 -0.9288
 -0.9772 -1.0308 -1.0885 -1.1492 -1.2120 -1.2764 -1.3418 -1.4072 -1.4720 -1.5363
 -1.5986
 -0.5808 -0.5559 -0.5376 -0.5263 -0.5204 -0.5192 -0.5221 -0.5288 -0.5394 -0.5539
 -0.5724 -0.5946 -0.6199 -0.6469 -0.6602 -0.7370 -0.8006 -0.8410 -0.8796
 [Fe/H] =  0.25 [alpha/Fe] = 0.40 BC value = F098M
 -1.5449 -1.6054 -1.5750 -1.4805 -1.3476 -1.1974 -1.0472 -0.9114 -0.8062 -0.7524
 -0.7360 -0.7388 -0.7468 -0.7534 -0.7569 -0.7575 -0.7601 -0.7727 -0.7966
 -1.3576 -1.4194 -1.4621 -1.4710 -1.4313 -1.3314 -1.1621 -0.9536 -0.8286 -0.7643
 -0.7439 -0.7464 -0.7561 -0.7655 -0.7715 -0.7758 -0.7805 -0.7947 -0.8185 -0.8509
 -1.1655 -1.2266 -1.2749 -1.3013 -1.2959 -1.2467 -1.1415 -0.9818 -0.8468 -0.7727
 -0.7461 -0.7465 -0.7572 -0.7692 -0.7784 -0.7880 -0.7947 -0.8103 -0.8358 -0.8700
 -0.9123
 -0.9836 -1.0403 -1.0907 -1.1273 -1.1421 -1.1270 -1.0733 -0.9745 -0.8576 -0.7789
 -0.7456 -0.7421 -0.7526 -0.7668 -0.7793 -0.7957 -0.8050 -0.8218 -0.8485 -0.8842
 -0.9274 -0.9762
 -0.8239 -0.8725 -0.9186 -0.9603 -0.9889 -0.9981 -0.9815 -0.9326 -0.8538 -0.7809
 -0.7431 -0.7353 -0.7444 -0.7598 -0.7752 -0.7997 -0.8124 -0.8305 -0.8581 -0.8948
 -0.9389 -0.9883 -1.0412 -1.0965
 -0.7023 -0.7292 -0.7677 -0.8077 -0.8430 -0.8677 -0.8763 -0.8641 -0.8265 -0.7744
 -0.7379 -0.7268 -0.7338 -0.7494 -0.7671 -0.7999 -0.8174 -0.8371 -0.8655 -0.9028
 -0.9476 -0.9977 -1.0511 -1.1066 -1.1635 -1.2219 -1.2826 -1.3473 -1.4121 -1.4761
 -0.6230 -0.6318 -0.6516 -0.6803 -0.7130 -0.7440 -0.7679 -0.7797 -0.7754 -0.7530
 -0.7271 -0.7161 -0.7213 -0.7365 -0.7555 -0.7963 -0.8198 -0.8416 -0.8710 -0.9088
 -0.9540 -1.0048 -1.0589 -1.1151 -1.1726 -1.2305 -1.2900 -1.3524 -1.4178 -1.4833
 -1.5477
 -0.5885 -0.5773 -0.5823 -0.5965 -0.6156 -0.6391 -0.6655 -0.6904 -0.7076 -0.7126
 -0.7062 -0.7013 -0.7068 -0.7215 -0.7412 -0.7888 -0.8192 -0.8440 -0.8747 -0.9129
 -0.9585 -1.0099 -1.0648 -1.1218 -1.1801 -1.2393 -1.2995 -1.3604 -1.4234 -1.4894
 -1.5558
 -0.5947 -0.5685 -0.5516 -0.5462 -0.5521 -0.5666 -0.5860 -0.6076 -0.6327 -0.6555
 -0.6703 -0.6786 -0.6887 -0.7046 -0.7250 -0.7778 -0.8154 -0.8441 -0.8765 -0.9157
 -0.9617 -1.0136 -1.0695 -1.1276 -1.1870 -1.2475 -1.3089 -1.3709 -1.4336 -1.4977
 -1.5642
 -0.5976 -0.5709 -0.5498 -0.5352 -0.5284 -0.5297 -0.5378 -0.5509 -0.5684 -0.5909
 -0.6172 -0.6406 -0.6611 -0.6822 -0.7050 -0.7631 -0.8077 -0.8410 -0.8755 -0.9158
 -0.9622 -1.0144 -1.0708 -1.1298 -1.1904 -1.2523 -1.3152 -1.3787 -1.4424 -1.5066
 -1.5726
 -0.5916 -0.5661 -0.5465 -0.5320 -0.5225 -0.5186 -0.5207 -0.5278 -0.5390 -0.5543
 -0.5740 -0.5984 -0.6243 -0.6506 -0.6775 -0.7439 -0.7964 -0.8349 -0.8719 -0.9136
 -0.9607 -1.0130 -1.0698 -1.1297 -1.1914 -1.2546 -1.3192 -1.3844 -1.4499 -1.5154
 -1.5809
 -0.5831 -0.5576 -0.5386 -0.5255 -0.5175 -0.5138 -0.5145 -0.5194 -0.5285 -0.5411
 -0.5570 -0.5765 -0.5997 -0.6250 -0.6425 -0.7202 -0.7815 -0.8258 -0.8657
 [Fe/H] =  0.50 [alpha/Fe] = 0.40 BC value = F098M
 -1.6911 -1.7743 -1.6980 -1.5257 -1.2999 -1.0873 -0.9266 -0.9040 -0.7932 -0.7268
 -0.7002 -0.6993 -0.7081 -0.7177 -0.7254 -0.7340 -0.7413 -0.7559 -0.7791
 -1.4979 -1.5806 -1.6231 -1.6238 -1.5476 -1.4019 -1.1935 -0.9626 -0.8256 -0.7444
 -0.7110 -0.7079 -0.7176 -0.7297 -0.7396 -0.7525 -0.7610 -0.7769 -0.8012 -0.8335
 -1.3003 -1.3792 -1.4280 -1.4634 -1.4573 -1.3943 -1.2491 -1.0191 -0.8553 -0.7604
 -0.7175 -0.7099 -0.7190 -0.7330 -0.7459 -0.7647 -0.7752 -0.7919 -0.8177 -0.8513
 -0.8925
 -1.0945 -1.1677 -1.2311 -1.2760 -1.2926 -1.2687 -1.1906 -1.0468 -0.8840 -0.7755
 -0.7224 -0.7085 -0.7153 -0.7303 -0.7459 -0.7722 -0.7859 -0.8034 -0.8298 -0.8646
 -0.9068 -0.9552
 -0.9156 -0.9799 -1.0411 -1.0916 -1.1234 -1.1279 -1.0963 -1.0185 -0.8973 -0.7895
 -0.7272 -0.7057 -0.7088 -0.7233 -0.7410 -0.7754 -0.7936 -0.8124 -0.8393 -0.8748
 -0.9179 -0.9669 -1.0198 -1.0755
 -0.7647 -0.8141 -0.8674 -0.9177 -0.9580 -0.9814 -0.9812 -0.9507 -0.8832 -0.7952
 -0.7313 -0.7026 -0.7009 -0.7137 -0.7322 -0.7744 -0.7987 -0.8194 -0.8470 -0.8828
 -0.9264 -0.9761 -1.0295 -1.0854 -1.1429 -1.2020 -1.2641 -1.3302 -1.3959 -1.4618
 -0.6575 -0.6854 -0.7216 -0.7637 -0.8047 -0.8381 -0.8578 -0.8585 -0.8351 -0.7848
 -0.7303 -0.6989 -0.6923 -0.7024 -0.7206 -0.7691 -0.8006 -0.8244 -0.8530 -0.8892
 -0.9330 -0.9831 -1.0372 -1.0936 -1.1514 -1.2102 -1.2707 -1.3339 -1.4008 -1.4674
 -1.5337
 -0.5993 -0.6084 -0.6250 -0.6483 -0.6768 -0.7083 -0.7368 -0.7564 -0.7620 -0.7489
 -0.7186 -0.6921 -0.6829 -0.6901 -0.7071 -0.7599 -0.7991 -0.8270 -0.8571 -0.8939
 -0.9379 -0.9883 -1.0431 -1.1001 -1.1585 -1.2178 -1.2783 -1.3403 -1.4046 -1.4725
 -1.5401
 -0.5884 -0.5697 -0.5647 -0.5739 -0.5926 -0.6140 -0.6352 -0.6567 -0.6773 -0.6897
 -0.6881 -0.6770 -0.6710 -0.6770 -0.6928 -0.7477 -0.7940 -0.8270 -0.8595 -0.8973
 -0.9417 -0.9924 -1.0478 -1.1058 -1.1652 -1.2254 -1.2867 -1.3489 -1.4126 -1.4786
 -1.5473
 -0.5941 -0.5693 -0.5507 -0.5407 -0.5402 -0.5489 -0.5635 -0.5810 -0.5989 -0.6179
 -0.6367 -0.6471 -0.6522 -0.6610 -0.6766 -0.7324 -0.7847 -0.8236 -0.8589 -0.8981
 -0.9430 -0.9938 -1.0494 -1.1081 -1.1685 -1.2298 -1.2922 -1.3556 -1.4200 -1.4855
 -1.5523
 -0.5903 -0.5663 -0.5469 -0.5324 -0.5237 -0.5219 -0.5266 -0.5357 -0.5479 -0.5625
 -0.5795 -0.5997 -0.6186 -0.6360 -0.6553 -0.7147 -0.7721 -0.8168 -0.8555 -0.8964
 -0.9422 -0.9932 -1.0489 -1.1082 -1.1694 -1.2319 -1.2957 -1.3605 -1.4262 -1.4926
 -1.5596
 -0.5803 -0.5566 -0.5385 -0.5250 -0.5159 -0.5114 -0.5116 -0.5165 -0.5253 -0.5367
 -0.5500 -0.5662 -0.5851 -0.6064 -0.6289 -0.6946 -0.7562 -0.8066 -0.8493
