 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F098M
  0.5405  0.5516  0.5446  0.5290  0.5113  0.4784  0.4610  0.4413  0.4129  0.3756
  0.3308  0.2807  0.2273  0.1717  0.1148  0.0565 -0.0042 -0.0689 -0.1337 -0.1978
  0.6554  0.6465  0.6267  0.5980  0.5654  0.5343  0.5105  0.4986  0.5030  0.5253
  0.5513  0.5623  0.5571  0.5419  0.5229  0.4820  0.4586  0.4368  0.4074  0.3696
  0.3243  0.2735  0.2195  0.1633  0.1058  0.0478 -0.0117 -0.0741 -0.1394 -0.2049
 -0.2694
  0.6899  0.7010  0.6961  0.6818  0.6628  0.6393  0.6129  0.5880  0.5708  0.5658
  0.5722  0.5771  0.5716  0.5568  0.5371  0.4896  0.4592  0.4344  0.4037  0.3655
  0.3199  0.2685  0.2136  0.1566  0.0983  0.0391 -0.0211 -0.0820 -0.1450 -0.2110
 -0.2774
  0.6837  0.7099  0.7267  0.7321  0.7263  0.7118  0.6924  0.6708  0.6457  0.6228
  0.6080  0.5998  0.5897  0.5738  0.5534  0.5006  0.4630  0.4343  0.4019  0.3627
  0.3166  0.2647  0.2089  0.1508  0.0914  0.0309 -0.0305 -0.0925 -0.1552 -0.2193
 -0.2858
  0.6807  0.7075  0.7286  0.7431  0.7499  0.7486  0.7406  0.7275  0.7100  0.6875
  0.6612  0.6378  0.6172  0.5962  0.5733  0.5153  0.4706  0.4374  0.4029  0.3625
  0.3161  0.2640  0.2076  0.1485  0.0879  0.0261 -0.0369 -0.1003 -0.1640 -0.2282
 -0.2942
  0.6867  0.7123  0.7319  0.7464  0.7559  0.7597  0.7577  0.7506  0.7394  0.7241
  0.7044  0.6799  0.6540  0.6277  0.6009  0.5345  0.4820  0.4434  0.4065  0.3648
  0.3177  0.2653  0.2086  0.1487  0.0870  0.0238 -0.0408 -0.1061 -0.1715 -0.2371
 -0.3026
  0.6953  0.7208  0.7397  0.7529  0.7609  0.7646  0.7639  0.7590  0.7499  0.7373
  0.7214  0.7018  0.6787  0.6533  0.6362  0.5582  0.4972  0.4523  0.4127
 [Fe/H] =  0.50 [alpha/Fe] = 0.40 BC value = F098M
 -0.4127 -0.4959 -0.4195 -0.2472 -0.0212  0.1913  0.3521  0.3744  0.4852  0.5515
  0.5782  0.5791  0.5702  0.5606  0.5530  0.5443  0.5371  0.5224  0.4992
 -0.2196 -0.3019 -0.3448 -0.3455 -0.2693 -0.1236  0.0848  0.3157  0.4527  0.5339
  0.5674  0.5704  0.5608  0.5487  0.5387  0.5259  0.5173  0.5014  0.4771  0.4448
 -0.0219 -0.1012 -0.1496 -0.1850 -0.1789 -0.1159  0.0293  0.2592  0.4231  0.5180
  0.5609  0.5685  0.5594  0.5454  0.5325  0.5136  0.5031  0.4864  0.4607  0.4271
  0.3859
  0.1839  0.1106  0.0473  0.0024 -0.0142  0.0097  0.0878  0.2316  0.3944  0.5029
  0.5560  0.5699  0.5631  0.5481  0.5325  0.5061  0.4925  0.4750  0.4485  0.4138
  0.3716  0.3232
  0.3628  0.2984  0.2373  0.1868  0.1550  0.1504  0.1821  0.2599  0.3811  0.4888
  0.5511  0.5727  0.5696  0.5551  0.5374  0.5030  0.4847  0.4660  0.4390  0.4035
  0.3605  0.3115  0.2586  0.2028
  0.5137  0.4643  0.4110  0.3607  0.3204  0.2970  0.2972  0.3277  0.3952  0.4832
  0.5471  0.5758  0.5775  0.5647  0.5462  0.5040  0.4797  0.4589  0.4314  0.3955
  0.3519  0.3023  0.2488  0.1930  0.1355  0.0764  0.0143 -0.0518 -0.1175 -0.1834
  0.6209  0.5930  0.5568  0.5146  0.4737  0.4403  0.4206  0.4199  0.4433  0.4936
  0.5481  0.5795  0.5860  0.5760  0.5578  0.5093  0.4778  0.4540  0.4254  0.3892
  0.3454  0.2952  0.2411  0.1847  0.1270  0.0682  0.0077 -0.0555 -0.1224 -0.1890
 -0.2553
  0.6791  0.6701  0.6534  0.6301  0.6015  0.5700  0.5415  0.5219  0.5164  0.5294
  0.5598  0.5863  0.5954  0.5883  0.5712  0.5185  0.4793  0.4514  0.4212  0.3845
  0.3405  0.2900  0.2353  0.1782  0.1198  0.0605  0.0000 -0.0619 -0.1262 -0.1941
 -0.2617
  0.6900  0.7087  0.7137  0.7044  0.6858  0.6644  0.6432  0.6217  0.6011  0.5887
  0.5903  0.6013  0.6074  0.6014  0.5856  0.5307  0.4844  0.4513  0.4189  0.3811
  0.3367  0.2859  0.2306  0.1725  0.1132  0.0530 -0.0084 -0.0707 -0.1344 -0.2003
 -0.2689
  0.6842  0.7091  0.7277  0.7377  0.7381  0.7295  0.7149  0.6973  0.6794  0.6604
  0.6416  0.6313  0.6262  0.6174  0.6018  0.5460  0.4937  0.4548  0.4195  0.3803
  0.3354  0.2846  0.2290  0.1702  0.1099  0.0486 -0.0139 -0.0773 -0.1417 -0.2071
 -0.2740
  0.6881  0.7120  0.7314  0.7459  0.7546  0.7564  0.7518  0.7426  0.7304  0.7159
  0.6989  0.6787  0.6598  0.6424  0.6231  0.5637  0.5063  0.4616  0.4229  0.3819
  0.3361  0.2852  0.2295  0.1702  0.1089  0.0464 -0.0173 -0.0821 -0.1478 -0.2142
 -0.2812
  0.6981  0.7218  0.7399  0.7533  0.7625  0.7670  0.7667  0.7618  0.7531  0.7417
  0.7284  0.7122  0.6933  0.6720  0.6495  0.5838  0.5222  0.4717  0.4291
