 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F125W
  0.2555  0.1701  0.0840 -0.0017 -0.0866 -0.1709 -0.2552 -0.3397 -0.4252 -0.5114
 -0.5951
  1.1392  1.1205  1.1007  1.0801  1.0575  1.0317  1.0014  0.9663  0.9259  0.8820
  0.8379  0.7971  0.7606  0.7272  0.6959  0.6277  0.5631  0.4926  0.4166  0.3362
  0.2527  0.1670  0.0805 -0.0056 -0.0905 -0.1742 -0.2571 -0.3397 -0.4224 -0.5058
 -0.5902
  1.1444  1.1216  1.0969  1.0711  1.0446  1.0170  0.9875  0.9552  0.9195  0.8809
  0.8409  0.8015  0.7643  0.7308  0.7009  0.6321  0.5643  0.4923  0.4154  0.3346
  0.2507  0.1646  0.0773 -0.0098 -0.0955 -0.1796 -0.2624 -0.3440 -0.4249 -0.5059
 -0.5875
  1.1573  1.1312  1.1036  1.0740  1.0434  1.0122  0.9806  0.9483  0.9145  0.8790
  0.8423  0.8053  0.7696  0.7361  0.7052  0.6373  0.5687  0.4952  0.4174  0.3363
  0.2522  0.1658  0.0779 -0.0103 -0.0973 -0.1823 -0.2655 -0.3470 -0.4271 -0.5066
 -0.5858
  1.1775  1.1477  1.1167  1.0847  1.0511  1.0167  0.9820  0.9477  0.9135  0.8792
  0.8444  0.8094  0.7749  0.7417  0.7104  0.6403  0.5740  0.5000  0.4212  0.3396
  0.2554  0.1688  0.0806 -0.0085 -0.0969 -0.1834 -0.2678 -0.3500 -0.4303 -0.5093
 -0.5872
  1.2052  1.1715  1.1371  1.1019  1.0660  1.0291  0.9918  0.9550  0.9190  0.8839
  0.8495  0.8154  0.7817  0.7486  0.7165  0.6411  0.5802  0.5067  0.4268
 [Fe/H] = -0.50 [alpha/Fe] = 0.20 BC value = F125W
  1.1393  1.1055  1.0728  1.0406  1.0104  0.9797  0.9486  0.9204  0.8904  0.8627
  0.8361  0.8182  0.8036  0.7907  0.7775  0.7385
  1.1692  1.1314  1.0932  1.0551  1.0177  0.9805  0.9432  0.9057  0.8698  0.8378
  0.8113  0.7903  0.7737  0.7593  0.7451  0.7035  0.6490  0.5824  0.5055
  1.1950  1.1556  1.1144  1.0726  1.0305  0.9888  0.9469  0.9048  0.8645  0.8282
  0.7973  0.7725  0.7530  0.7366  0.7211  0.6771  0.6218  0.5560  0.4812  0.3979
  0.3092
  1.2167  1.1781  1.1364  1.0931  1.0489  1.0045  0.9597  0.9142  0.8701  0.8295
  0.7941  0.7648  0.7415  0.7226  0.7055  0.6593  0.6029  0.5369  0.4629  0.3818
  0.2952  0.2054  0.1140
  1.2332  1.1971  1.1568  1.1137  1.0691  1.0237  0.9775  0.9301  0.8831  0.8388
  0.7991  0.7651  0.7374  0.7150  0.6958  0.6472  0.5897  0.5232  0.4493  0.3695
  0.2848  0.1972  0.1083  0.0186 -0.0723
  1.2339  1.2078  1.1728  1.1323  1.0887  1.0434  0.9970  0.9493  0.9008  0.8539
  0.8104  0.7720  0.7395  0.7131  0.6910  0.6394  0.5806  0.5135  0.4395  0.3601
  0.2766  0.1904  0.1032  0.0155 -0.0727 -0.1617
  1.1941  1.1859  1.1675  1.1382  1.1013  1.0592  1.0143  0.9681  0.9201  0.8721
  0.8263  0.7842  0.7473  0.7163  0.6905  0.6349  0.5748  0.5069  0.4325  0.3532
  0.2704  0.1850  0.0986  0.0121 -0.0744 -0.1611 -0.2484 -0.3370 -0.4259 -0.5115
  1.1577  1.1472  1.1344  1.1170  1.0929  1.0611  1.0220  0.9778  0.9319  0.8863
  0.8419  0.7992  0.7596  0.7244  0.6945  0.6333  0.5716  0.5029  0.4281  0.3486
  0.2659  0.1809  0.0948  0.0086 -0.0770 -0.1622 -0.2474 -0.3328 -0.4192 -0.5060
 -0.5900
  1.1439  1.1272  1.1095  1.0906  1.0693  1.0438  1.0134  0.9777  0.9361  0.8912
  0.8472  0.8066  0.7694  0.7347  0.7025  0.6347  0.5708  0.5011  0.4258  0.3462
  0.2633  0.1782  0.0920  0.0056 -0.0799 -0.1645 -0.2484 -0.3318 -0.4155 -0.4999
 -0.5849
  1.1444  1.1230  1.1004  1.0767  1.0522  1.0262  0.9976  0.9657  0.9299  0.8905
