 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F125W
 -1.1046 -1.0696 -1.0445 -1.0284 -1.0116 -0.9968 -0.9915 -0.9885 -0.9872 -0.9889
 -0.9922 -0.9967 -1.0036 -1.0134 -1.0263 -1.0700 -1.1272 -1.1955 -1.2730
 -1.1451 -1.1038 -1.0678 -1.0442 -1.0289 -1.0156 -1.0108 -1.0074 -1.0060 -1.0071
 -1.0106 -1.0159 -1.0236 -1.0344 -1.0482 -1.0941 -1.1519 -1.2193 -1.2948 -1.3766
 -1.1349 -1.1365 -1.0925 -1.0596 -1.0400 -1.0275 -1.0213 -1.0194 -1.0197 -1.0200
 -1.0238 -1.0296 -1.0379 -1.0491 -1.0634 -1.1104 -1.1690 -1.2364 -1.3109 -1.3910
 -1.4768
 -1.0827 -1.0930 -1.1147 -1.0779 -1.0504 -1.0357 -1.0284 -1.0268 -1.0280 -1.0296
 -1.0335 -1.0398 -1.0484 -1.0597 -1.0741 -1.1218 -1.1810 -1.2485 -1.3226 -1.4018
 -1.4858 -1.5738
 -1.0321 -1.0274 -1.0483 -1.0857 -1.0643 -1.0426 -1.0329 -1.0305 -1.0326 -1.0366
 -1.0405 -1.0471 -1.0560 -1.0675 -1.0818 -1.1297 -1.1894 -1.2571 -1.3312 -1.4099
 -1.4927 -1.5792 -1.6675 -1.7560
 -1.0138 -1.0122 -1.0075 -1.0151 -1.0451 -1.0525 -1.0378 -1.0321 -1.0339 -1.0393
 -1.0454 -1.0522 -1.0614 -1.0730 -1.0872 -1.1351 -1.1953 -1.2632 -1.3372 -1.4157
 -1.4979 -1.5833 -1.6706 -1.7583 -1.8459 -1.9338 -2.0228 -2.1134 -2.2034 -2.2902
 -0.9850 -0.9946 -0.9948 -0.9925 -0.9959 -1.0113 -1.0325 -1.0357 -1.0339 -1.0386
 -1.0469 -1.0553 -1.0649 -1.0765 -1.0907 -1.1383 -1.1989 -1.2671 -1.3411 -1.4195
 -1.5013 -1.5862 -1.6730 -1.7601 -1.8468 -1.9333 -2.0202 -2.1076 -2.1957 -2.2837
 -2.3688
 -0.9444 -0.9669 -0.9773 -0.9809 -0.9823 -0.9864 -0.9962 -1.0121 -1.0286 -1.0375
 -1.0446 -1.0555 -1.0664 -1.0785 -1.0926 -1.1397 -1.2005 -1.2691 -1.3432 -1.4215
