 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F547M
 -1.2140 -1.0904 -0.9744 -0.8663 -0.7669 -0.5603 -0.4062 -0.2880 -0.1930 -0.1142
 -0.0490  0.0043  0.0473  0.0824
 -3.2367 -2.8646 -2.6140 -2.4988 -2.3838 -2.1304 -1.8830 -1.6739 -1.4974 -1.3466
 -1.2135 -1.0920 -0.9779 -0.8712 -0.7722 -0.5639 -0.4072 -0.2880 -0.1936 -0.1167
 -0.0537 -0.0029  0.0375  0.0703  0.0977  0.1189  0.1327  0.1388  0.1375  0.1299
 -3.3741 -2.9161 -2.5845 -2.3442 -2.1896 -2.0917 -1.9238 -1.7067 -1.5158 -1.3552
 -1.2178 -1.0965 -0.9843 -0.8792 -0.7811 -0.5716 -0.4120 -0.2905 -0.1956 -0.1195
 -0.0582 -0.0094  0.0287  0.0589  0.0836  0.1042  0.1193  0.1275  0.1280  0.1216
  0.1087
 -3.5968 -3.0483 -2.6418 -2.3405 -2.1132 -1.9444 -1.8202 -1.7061 -1.5493 -1.3776
 -1.2296 -1.1042 -0.9929 -0.8894 -0.7926 -0.5827 -0.4202 -0.2957 -0.1989 -0.1224
 -0.0619 -0.0148  0.0213  0.0487  0.0706  0.0882  0.1022  0.1114  0.1145  0.1106
  0.0991
 -3.8848 -3.2601 -2.7706 -2.4029 -2.1261 -1.9133 -1.7456 -1.6082 -1.4916 -1.3780
 -1.2491 -1.1158 -1.0014 -0.8993 -0.8038 -0.5944 -0.4296 -0.3022 -0.2026 -0.1247
 -0.0642 -0.0180  0.0162  0.0412  0.0597  0.0741  0.0848  0.0923  0.0963  0.0950
  0.0870
 -4.1834 -3.5257 -2.9815 -2.5398 -2.2019 -1.9447 -1.7447 -1.5832 -1.4465 -1.3263
 -1.2185 -1.1160 -1.0116 -0.9109 -0.8182 -0.6104 -0.4433 -0.3128 -0.2098 -0.1291
 -0.0672 -0.0210  0.0123  0.0352  0.0508  0.0616  0.0688  0.0735  0.0754  0.0739
  0.0691
 -4.5441 -3.8389 -3.2440 -2.7487 -2.3456 -2.0315 -1.7896 -1.6000 -1.4458 -1.3141
 -1.1974 -1.0922 -0.9965 -0.9071 -0.8234 -0.6265 -0.4584 -0.3253 -0.2191 -0.1349
 -0.0705 -0.0230  0.0102  0.0320  0.0451  0.0525  0.0558  0.0567  0.0556  0.0523
  0.0476
 -4.9668 -4.1998 -3.5305 -3.0050 -2.5542 -2.1836 -1.8890 -1.6584 -1.4764 -1.3281
 -1.2020 -1.0909 -0.9907 -0.8999 -0.8194 -0.6427 -0.4749 -0.3397 -0.2305
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value = F547M
 -3.4447 -3.0930 -2.7983 -2.5551 -2.3101 -2.0973 -1.9079 -1.7356 -1.5779 -1.4325
 -1.2970 -1.1688 -1.0490 -0.9390 -0.8384 -0.6243 -0.4541 -0.3201 -0.2082
 -3.5462 -3.1277 -2.7865 -2.5150 -2.2759 -2.0554 -1.8621 -1.6884 -1.5283 -1.3865
 -1.2521 -1.1253 -1.0068 -0.8973 -0.7973 -0.5894 -0.4300 -0.3029 -0.1973 -0.1066
 -3.6373 -3.2148 -2.8292 -2.5194 -2.2684 -2.0379 -1.8366 -1.6613 -1.5009 -1.3597
 -1.2272 -1.1020 -0.9847 -0.8761 -0.7766 -0.5698 -0.4134 -0.2908 -0.1899 -0.1040
 -0.0306
 -3.3320 -3.2721 -2.9097 -2.5641 -2.2789 -2.0410 -1.8293 -1.6478 -1.4883 -1.3448
 -1.2141 -1.0909 -0.9751 -0.8672 -0.7678 -0.5603 -0.4043 -0.2838 -0.1860 -0.1036
 -0.0337  0.0245
 -3.1976 -3.0454 -2.9409 -2.6338 -2.3224 -2.0598 -1.8390 -1.6471 -1.4830 -1.3382
 -1.2083 -1.0871 -0.9729 -0.8662 -0.7671 -0.5580 -0.4006 -0.2805 -0.1842 -0.1046
 -0.0376  0.0180  0.0631  0.0996
 -3.2215 -2.8728 -2.6907 -2.6202 -2.3810 -2.1028 -1.8621 -1.6594 -1.4871 -1.3386
 -1.2071 -1.0876 -0.9754 -0.8700 -0.7717 -0.5614 -0.4013 -0.2802 -0.1849 -0.1067
 -0.0418  0.0115  0.0545  0.0888  0.1165  0.1384  0.1523  0.1569  0.1550  0.1461
 -3.3557 -2.9033 -2.5889 -2.3873 -2.2948 -2.1458 -1.9063 -1.6869 -1.5026 -1.3455
 -1.2109 -1.0910 -0.9806 -0.8770 -0.7797 -0.5689 -0.4061 -0.2827 -0.1868 -0.1094
 -0.0460  0.0055  0.0464  0.0787  0.1045  0.1250  0.1400  0.1482  0.1475  0.1401
  0.1260
 -3.5975 -3.0299 -2.6302 -2.3411 -2.1357 -2.0039 -1.8997 -1.7294 -1.5342 -1.3644
 -1.2210 -1.0978 -0.9880 -0.8861 -0.7901 -0.5798 -0.4143 -0.2880 -0.1903 -0.1125
 -0.0500  0.0001  0.0394  0.0696  0.0931  0.1117  0.1255  0.1345  0.1368  0.1312
  0.1188
 -3.9065 -3.2528 -2.7529 -2.3915 -2.1239 -1.9239 -1.7743 -1.6578 -1.5413 -1.3941
 -1.2404 -1.1082 -0.9959 -0.8949 -0.8006 -0.5916 -0.4240 -0.2948 -0.1945 -0.1153
 -0.0526 -0.0033  0.0344  0.0627  0.0837  0.0996  0.1111  0.1185  0.1214  0.1188
  0.1086
 -4.3351 -3.5716 -2.9731 -2.5233 -2.1900 -1.9400 -1.7483 -1.5966 -1.4703 -1.3588
 -1.2484 -1.1299 -1.0107 -0.9079 -0.8150 -0.6079 -0.4385 -0.3061 -0.2025 -0.1207
 -0.0566 -0.0071  0.0300  0.0568  0.0756  0.0887  0.0973  0.1023  0.1038  0.1026
  0.0942
 -4.9004 -3.9863 -3.2732 -2.7412 -2.3300 -2.0189 -1.7829 -1.5994 -1.4513 -1.3253
 -1.2135 -1.1116 -1.0140 -0.9174 -0.8269 -0.6255 -0.4550 -0.3199 -0.2131 -0.1280
 -0.0614 -0.0106  0.0267  0.0527  0.0699  0.0804  0.0858  0.0877  0.0866  0.0825
  0.0752
 -5.6023 -4.4969 -3.6029 -3.0260 -2.5484 -2.1690 -1.8757 -1.6500 -1.4730 -1.3292
 -1.2070 -1.0989 -1.0011 -0.9113 -0.8363 -0.6444 -0.4735 -0.3362 -0.2263
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value = F547M
 -3.3597 -3.0376 -2.7617 -2.5276 -2.2828 -2.0791 -1.8963 -1.7257 -1.5681 -1.4239
 -1.2919 -1.1668 -1.0493 -0.9407 -0.8407 -0.6247 -0.4517 -0.3154 -0.2023
 -3.4482 -3.0614 -2.7440 -2.4892 -2.2538 -2.0398 -1.8506 -1.6770 -1.5205 -1.3801
 -1.2500 -1.1261 -1.0098 -0.9017 -0.8021 -0.5921 -0.4291 -0.2993 -0.1921 -0.1006
 -3.5971 -3.1465 -2.7780 -2.4865 -2.2475 -2.0228 -1.8267 -1.6532 -1.4937 -1.3554
 -1.2257 -1.1033 -0.9882 -0.8810 -0.7820 -0.5732 -0.4131 -0.2876 -0.1849 -0.0977
 -0.0230
 -3.5667 -3.2494 -2.8571 -2.5243 -2.2550 -2.0269 -1.8191 -1.6402 -1.4826 -1.3404
 -1.2122 -1.0915 -0.9777 -0.8714 -0.7727 -0.5634 -0.4037 -0.2804 -0.1807 -0.0968
 -0.0252  0.0351
 -3.2517 -3.1867 -2.9403 -2.5949 -2.2915 -2.0420 -1.8270 -1.6393 -1.4770 -1.3335
 -1.2054 -1.0865 -0.9744 -0.8691 -0.7709 -0.5605 -0.3995 -0.2766 -0.1788 -0.0973
 -0.0284  0.0296  0.0771  0.1152
 -3.2080 -2.9070 -2.8255 -2.6546 -2.3541 -2.0780 -1.8475 -1.6502 -1.4802 -1.3335
 -1.2034 -1.0857 -0.9754 -0.8716 -0.7742 -0.5631 -0.3996 -0.2757 -0.1786 -0.0989
 -0.0320  0.0239  0.0695  0.1060  0.1349  0.1570  0.1708  0.1753  0.1731  0.1631
 -3.3230 -2.8918 -2.6093 -2.4829 -2.3818 -2.1344 -1.8852 -1.6729 -1.4934 -1.3393
 -1.2063 -1.0879 -0.9791 -0.8770 -0.7809 -0.5699 -0.4038 -0.2776 -0.1801 -0.1012
 -0.0358  0.0183  0.0622  0.0970  0.1244  0.1458  0.1612  0.1688  0.1676  0.1596
  0.1443
 -3.5676 -2.9998 -2.6186 -2.3512 -2.1876 -2.0984 -1.9329 -1.7145 -1.5197 -1.3553
 -1.2149 -1.0935 -0.9851 -0.8846 -0.7899 -0.5801 -0.4117 -0.2827 -0.1834 -0.1043
 -0.0397  0.0131  0.0555  0.0887  0.1144  0.1342  0.1492  0.1582  0.1597  0.1530
  0.1397
 -3.8718 -3.2182 -2.7259 -2.3788 -2.1265 -1.9491 -1.8317 -1.7211 -1.5585 -1.3829
 -1.2306 -1.1023 -0.9915 -0.8919 -0.7988 -0.5911 -0.4213 -0.2894 -0.1876 -0.1072
 -0.0425  0.0095  0.0506  0.0822  0.1060  0.1239  0.1366  0.1447  0.1476  0.1437
  0.1320
 -4.3861 -3.5632 -2.9403 -2.4975 -2.1760 -1.9374 -1.7592 -1.6240 -1.5131 -1.3983
 -1.2633 -1.1254 -1.0063 -0.9042 -0.8122 -0.6068 -0.4358 -0.3009 -0.1960 -0.1132
 -0.0472  0.0051  0.0457  0.0762  0.0984  0.1141  0.1247  0.1309  0.1327  0.1295
  0.1209
 -5.0535 -4.0348 -3.2622 -2.7112 -2.3046 -2.0035 -1.7767 -1.6023 -1.4637 -1.3467
 -1.2407 -1.1357 -1.0267 -0.9194 -0.8264 -0.6244 -0.4531 -0.3155 -0.2075 -0.1215
 -0.0531  0.0005  0.0414  0.0714  0.0925  0.1064  0.1145  0.1183  0.1180  0.1138
  0.1053
 -5.8739 -4.6330 -3.6454 -3.0165 -2.5212 -2.1438 -1.8585 -1.6408 -1.4711 -1.3338
 -1.2172 -1.1134 -1.0176 -0.9259 -0.8414 -0.6439 -0.4732 -0.3332 -0.2221
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value = F547M
 -3.2932 -3.0112 -2.7515 -2.5121 -2.2718 -2.0544 -1.8632 -1.6936 -1.5417 -1.4043
 -1.2785 -1.1617 -1.0518 -0.9471 -0.8470 -0.6310 -0.4554 -0.3139 -0.1991
 -3.3861 -3.0167 -2.7163 -2.4781 -2.2434 -2.0324 -1.8456 -1.6736 -1.5186 -1.3815
 -1.2530 -1.1317 -1.0176 -0.9110 -0.8123 -0.6006 -0.4341 -0.3003 -0.1908 -0.0976
 -3.5205 -3.0864 -2.7379 -2.4666 -2.2359 -2.0144 -1.8223 -1.6495 -1.4917 -1.3557
 -1.2285 -1.1086 -0.9958 -0.8903 -0.7922 -0.5823 -0.4186 -0.2897 -0.1844 -0.0951
 -0.0185
 -3.6128 -3.2014 -2.8076 -2.4919 -2.2412 -2.0172 -1.8131 -1.6367 -1.4800 -1.3396
 -1.2137 -1.0954 -0.9839 -0.8793 -0.7818 -0.5719 -0.4089 -0.2821 -0.1799 -0.0938
 -0.0200  0.0427
 -3.3882 -3.2520 -2.9066 -2.5565 -2.2666 -2.0329 -1.8201 -1.6348 -1.4741 -1.3312
 -1.2055 -1.0887 -0.9786 -0.8752 -0.7783 -0.5678 -0.4037 -0.2775 -0.1773 -0.0937
 -0.0224  0.0381  0.0883  0.1287
 -3.2068 -3.0019 -2.9230 -2.6381 -2.3251 -2.0586 -1.8400 -1.6441 -1.4769 -1.3314
 -1.2022 -1.0863 -0.9778 -0.8757 -0.7797 -0.5690 -0.4027 -0.2756 -0.1763 -0.0946
 -0.0253  0.0332  0.0817  0.1207  0.1516  0.1741  0.1877  0.1930  0.1909  0.1803
 -3.2889 -2.8875 -2.6664 -2.6031 -2.3897 -2.1134 -1.8693 -1.6659 -1.4885 -1.3363
 -1.2047 -1.0872 -0.9800 -0.8795 -0.7847 -0.5746 -0.4060 -0.2766 -0.1769 -0.0962
 -0.0286  0.0282  0.0751  0.1127  0.1423  0.1649  0.1806  0.1882  0.1875  0.1792
  0.1630
 -3.5080 -2.9685 -2.6117 -2.3816 -2.2859 -2.1562 -1.9223 -1.7003 -1.5118 -1.3506
 -1.2119 -1.0919 -0.9844 -0.8853 -0.7920 -0.5836 -0.4131 -0.2809 -0.1795 -0.0987
 -0.0321  0.0233  0.0688  0.1051  0.1334  0.1549  0.1704  0.1799  0.1818  0.1751
  0.1612
 -3.7996 -3.1682 -2.6967 -2.3692 -2.1409 -2.0048 -1.9108 -1.7450 -1.5482 -1.3731
 -1.2245 -1.0993 -0.9896 -0.8910 -0.7991 -0.5933 -0.4221 -0.2872 -0.1833 -0.1014
 -0.0349  0.0197  0.0640  0.0990  0.1258  0.1460  0.1602  0.1693  0.1726  0.1686
  0.1562
 -4.3629 -3.5184 -2.8944 -2.4689 -2.1638 -1.9416 -1.7855 -1.6760 -1.5648 -1.4152
 -1.2574 -1.1195 -1.0030 -0.9020 -0.8109 -0.6077 -0.4362 -0.2986 -0.1916 -0.1074
 -0.0398  0.0149  0.0587  0.0928  0.1185  0.1372  0.1499  0.1577  0.1605  0.1576
  0.1483
 -5.0912 -4.0191 -3.2206 -2.6684 -2.2761 -1.9888 -1.7743 -1.6132 -1.4893 -1.3835
 -1.2737 -1.1511 -1.0266 -0.9180 -0.8249 -0.6244 -0.4533 -0.3133 -0.2032 -0.1161
 -0.0463  0.0096  0.0537  0.0875  0.1124  0.1298  0.1409  0.1469  0.1483  0.1447
  0.1360
 -5.9844 -4.6703 -3.6753 -2.9799 -2.4814 -2.1147 -1.8415 -1.6338 -1.4735 -1.3453
 -1.2365 -1.1369 -1.0384 -0.9384 -0.8411 -0.6434 -0.4734 -0.3313 -0.2181
