 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F555W
 -3.8312 -3.4135 -3.0376 -2.6975 -2.3990 -2.1458 -1.9342 -1.7556 -1.6017 -1.4646
 -1.3405 -1.2283 -1.1284 -1.0390 -0.9547 -0.7480 -0.5686 -0.4299 -0.3247 -0.2467
 -0.1907 -0.1522 -0.1267 -0.1090 -0.0947 -0.0817 -0.0696 -0.0580 -0.0475 -0.0388
 -0.0329
 -3.9673 -3.5379 -3.1602 -2.8147 -2.5013 -2.2254 -1.9900 -1.7920 -1.6242 -1.4789
 -1.3499 -1.2333 -1.1276 -1.0323 -0.9458 -0.7542 -0.5793 -0.4347 -0.3252 -0.2442
 -0.1868 -0.1482 -0.1244 -0.1107 -0.1021 -0.0954 -0.0894 -0.0833 -0.0773 -0.0718
 -0.0665
 -4.1188 -3.6651 -3.2820 -2.9368 -2.6193 -2.3307 -2.0748 -1.8545 -1.6676 -1.5083
 -1.3704 -1.2484 -1.1387 -1.0393 -0.9489 -0.7548 -0.5895 -0.4435 -0.3278
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = F555W
 -4.1339 -3.6710 -3.2705 -2.9402 -2.6530 -2.3942 -2.1768 -1.9791 -1.8076 -1.6555
 -1.5117 -1.3781 -1.2554 -1.1435 -1.0419 -0.8265 -0.6510 -0.5000 -0.3657
 -3.8444 -3.6453 -3.2493 -2.8973 -2.5970 -2.3344 -2.1125 -1.9171 -1.7444 -1.5907
 -1.4474 -1.3147 -1.1928 -1.0819 -0.9817 -0.7731 -0.6073 -0.4676 -0.3463 -0.2413
 -3.5899 -3.5188 -3.2499 -2.9039 -2.5884 -2.3132 -2.0819 -1.8830 -1.7093 -1.5548
 -1.4122 -1.2803 -1.1588 -1.0481 -0.9481 -0.7414 -0.5802 -0.4472 -0.3341 -0.2375
 -0.1568
 -3.4063 -3.1700 -3.0990 -2.9125 -2.6121 -2.3281 -2.0811 -1.8722 -1.6939 -1.5375
